"","country","indicator","date","year_week","value","source","url"
"8159","Estonia","Daily ICU occupancy","2021-02-10","2021-W06",33,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8160","Estonia","Daily ICU occupancy","2021-02-11","2021-W06",30,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8161","Estonia","Daily ICU occupancy","2021-02-12","2021-W06",34,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8162","Estonia","Daily ICU occupancy","2021-02-13","2021-W06",36,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8163","Estonia","Daily ICU occupancy","2021-02-14","2021-W06",36,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8164","Estonia","Daily ICU occupancy","2021-02-15","2021-W07",35,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8165","Estonia","Daily ICU occupancy","2021-02-16","2021-W07",35,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8166","Estonia","Daily ICU occupancy","2021-02-17","2021-W07",35,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8167","Estonia","Daily ICU occupancy","2021-02-18","2021-W07",37,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8168","Estonia","Daily ICU occupancy","2021-02-19","2021-W07",38,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8169","Estonia","Daily ICU occupancy","2021-02-20","2021-W07",36,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8170","Estonia","Daily ICU occupancy","2021-02-21","2021-W07",41,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8171","Estonia","Daily ICU occupancy","2021-02-22","2021-W08",44,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8172","Estonia","Daily ICU occupancy","2021-02-23","2021-W08",40,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8173","Estonia","Daily ICU occupancy","2021-02-24","2021-W08",41,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8174","Estonia","Daily ICU occupancy","2021-02-25","2021-W08",43,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8175","Estonia","Daily ICU occupancy","2021-02-26","2021-W08",41,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8176","Estonia","Daily ICU occupancy","2021-02-27","2021-W08",42,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8177","Estonia","Daily ICU occupancy","2021-02-28","2021-W08",44,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8178","Estonia","Daily ICU occupancy","2021-03-01","2021-W09",47,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8179","Estonia","Daily ICU occupancy","2021-03-02","2021-W09",48,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8180","Estonia","Daily ICU occupancy","2021-03-03","2021-W09",53,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8181","Estonia","Daily ICU occupancy","2021-03-04","2021-W09",56,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8182","Estonia","Daily ICU occupancy","2021-03-05","2021-W09",57,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8183","Estonia","Daily ICU occupancy","2021-03-06","2021-W09",57,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8184","Estonia","Daily ICU occupancy","2021-03-07","2021-W09",54,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8185","Estonia","Daily ICU occupancy","2021-03-08","2021-W10",58,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8186","Estonia","Daily ICU occupancy","2021-03-09","2021-W10",58,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8187","Estonia","Daily ICU occupancy","2021-03-10","2021-W10",60,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8188","Estonia","Daily ICU occupancy","2021-03-11","2021-W10",62,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8189","Estonia","Daily ICU occupancy","2021-03-12","2021-W10",65,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8190","Estonia","Daily ICU occupancy","2021-03-13","2021-W10",67,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8191","Estonia","Daily ICU occupancy","2021-03-14","2021-W10",70,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8192","Estonia","Daily ICU occupancy","2021-03-15","2021-W11",67,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8193","Estonia","Daily ICU occupancy","2021-03-16","2021-W11",66,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8194","Estonia","Daily ICU occupancy","2021-03-17","2021-W11",70,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8195","Estonia","Daily ICU occupancy","2021-03-18","2021-W11",69,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8196","Estonia","Daily ICU occupancy","2021-03-19","2021-W11",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8197","Estonia","Daily ICU occupancy","2021-03-20","2021-W11",69,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8198","Estonia","Daily ICU occupancy","2021-03-21","2021-W11",68,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8199","Estonia","Daily ICU occupancy","2021-03-22","2021-W12",68,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8200","Estonia","Daily ICU occupancy","2021-03-23","2021-W12",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8201","Estonia","Daily ICU occupancy","2021-03-24","2021-W12",71,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8202","Estonia","Daily ICU occupancy","2021-03-25","2021-W12",67,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8203","Estonia","Daily ICU occupancy","2021-03-26","2021-W12",66,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8204","Estonia","Daily ICU occupancy","2021-03-27","2021-W12",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8205","Estonia","Daily ICU occupancy","2021-03-28","2021-W12",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8206","Estonia","Daily ICU occupancy","2021-03-29","2021-W13",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8207","Estonia","Daily ICU occupancy","2021-03-30","2021-W13",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8208","Estonia","Daily ICU occupancy","2021-03-31","2021-W13",76,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8209","Estonia","Daily ICU occupancy","2021-04-01","2021-W13",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8210","Estonia","Daily ICU occupancy","2021-04-02","2021-W13",73,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8211","Estonia","Daily ICU occupancy","2021-04-03","2021-W13",73,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8212","Estonia","Daily ICU occupancy","2021-04-04","2021-W13",71,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8213","Estonia","Daily ICU occupancy","2021-04-05","2021-W14",71,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8214","Estonia","Daily ICU occupancy","2021-04-06","2021-W14",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8215","Estonia","Daily ICU occupancy","2021-04-07","2021-W14",68,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8216","Estonia","Daily ICU occupancy","2021-04-08","2021-W14",72,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8217","Estonia","Daily ICU occupancy","2021-04-09","2021-W14",70,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8218","Estonia","Daily ICU occupancy","2021-04-10","2021-W14",73,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8219","Estonia","Daily ICU occupancy","2021-04-11","2021-W14",70,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8220","Estonia","Daily ICU occupancy","2021-04-12","2021-W15",69,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8221","Estonia","Daily ICU occupancy","2021-04-13","2021-W15",63,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8222","Estonia","Daily ICU occupancy","2021-04-14","2021-W15",61,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8223","Estonia","Daily ICU occupancy","2021-04-15","2021-W15",56,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8224","Estonia","Daily ICU occupancy","2021-04-16","2021-W15",53,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8225","Estonia","Daily ICU occupancy","2021-04-17","2021-W15",54,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8226","Estonia","Daily ICU occupancy","2021-04-18","2021-W15",52,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8227","Estonia","Daily ICU occupancy","2021-04-19","2021-W16",53,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8228","Estonia","Daily ICU occupancy","2021-04-20","2021-W16",58,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8229","Estonia","Daily ICU occupancy","2021-04-21","2021-W16",59,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8230","Estonia","Daily ICU occupancy","2021-04-22","2021-W16",61,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8231","Estonia","Daily ICU occupancy","2021-04-23","2021-W16",56,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8232","Estonia","Daily ICU occupancy","2021-04-24","2021-W16",58,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8233","Estonia","Daily ICU occupancy","2021-04-25","2021-W16",61,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8234","Estonia","Daily ICU occupancy","2021-04-26","2021-W17",56,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8235","Estonia","Daily ICU occupancy","2021-04-27","2021-W17",55,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8236","Estonia","Daily ICU occupancy","2021-04-28","2021-W17",52,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8237","Estonia","Daily ICU occupancy","2021-04-29","2021-W17",54,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8238","Estonia","Daily ICU occupancy","2021-04-30","2021-W17",50,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8239","Estonia","Daily ICU occupancy","2021-05-01","2021-W17",51,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8240","Estonia","Daily ICU occupancy","2021-05-02","2021-W17",53,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8241","Estonia","Daily ICU occupancy","2021-05-03","2021-W18",51,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8242","Estonia","Daily ICU occupancy","2021-05-04","2021-W18",50,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8243","Estonia","Daily ICU occupancy","2021-05-05","2021-W18",49,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8244","Estonia","Daily ICU occupancy","2021-05-06","2021-W18",44,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8245","Estonia","Daily ICU occupancy","2021-05-07","2021-W18",44,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8246","Estonia","Daily ICU occupancy","2021-05-08","2021-W18",43,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8247","Estonia","Daily ICU occupancy","2021-05-09","2021-W18",44,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8248","Estonia","Daily ICU occupancy","2021-05-10","2021-W19",40,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8249","Estonia","Daily ICU occupancy","2021-05-11","2021-W19",36,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8250","Estonia","Daily ICU occupancy","2021-05-12","2021-W19",35,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8251","Estonia","Daily ICU occupancy","2021-05-13","2021-W19",32,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8252","Estonia","Daily ICU occupancy","2021-05-14","2021-W19",34,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8253","Estonia","Daily ICU occupancy","2021-05-15","2021-W19",33,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8254","Estonia","Daily ICU occupancy","2021-05-16","2021-W19",32,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8255","Estonia","Daily ICU occupancy","2021-05-17","2021-W20",32,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8256","Estonia","Daily ICU occupancy","2021-05-18","2021-W20",31,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8257","Estonia","Daily ICU occupancy","2021-05-19","2021-W20",31,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8258","Estonia","Daily ICU occupancy","2021-05-20","2021-W20",28,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8259","Estonia","Daily ICU occupancy","2021-05-21","2021-W20",28,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8260","Estonia","Daily ICU occupancy","2021-05-22","2021-W20",29,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8261","Estonia","Daily ICU occupancy","2021-05-23","2021-W20",30,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8262","Estonia","Daily ICU occupancy","2021-05-24","2021-W21",25,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8263","Estonia","Daily ICU occupancy","2021-05-25","2021-W21",23,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8264","Estonia","Daily ICU occupancy","2021-05-26","2021-W21",20,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8265","Estonia","Daily ICU occupancy","2021-05-27","2021-W21",17,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8266","Estonia","Daily ICU occupancy","2021-05-28","2021-W21",18,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8267","Estonia","Daily ICU occupancy","2021-05-29","2021-W21",18,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8268","Estonia","Daily ICU occupancy","2021-05-30","2021-W21",19,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8269","Estonia","Daily ICU occupancy","2021-05-31","2021-W22",17,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8270","Estonia","Daily ICU occupancy","2021-06-01","2021-W22",16,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8271","Estonia","Daily ICU occupancy","2021-06-02","2021-W22",12,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8272","Estonia","Daily ICU occupancy","2021-06-03","2021-W22",13,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8273","Estonia","Daily ICU occupancy","2021-06-04","2021-W22",12,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8274","Estonia","Daily ICU occupancy","2021-06-05","2021-W22",12,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8275","Estonia","Daily ICU occupancy","2021-06-06","2021-W22",10,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8276","Estonia","Daily ICU occupancy","2021-06-07","2021-W23",11,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8277","Estonia","Daily ICU occupancy","2021-06-08","2021-W23",10,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8278","Estonia","Daily ICU occupancy","2021-06-09","2021-W23",9,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8279","Estonia","Daily ICU occupancy","2021-06-10","2021-W23",9,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8280","Estonia","Daily ICU occupancy","2021-06-11","2021-W23",9,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8281","Estonia","Daily ICU occupancy","2021-06-12","2021-W23",9,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8282","Estonia","Daily ICU occupancy","2021-06-13","2021-W23",9,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8283","Estonia","Daily ICU occupancy","2021-06-14","2021-W24",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8284","Estonia","Daily ICU occupancy","2021-06-15","2021-W24",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8285","Estonia","Daily ICU occupancy","2021-06-16","2021-W24",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8286","Estonia","Daily ICU occupancy","2021-06-17","2021-W24",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8287","Estonia","Daily ICU occupancy","2021-06-18","2021-W24",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8288","Estonia","Daily ICU occupancy","2021-06-19","2021-W24",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8289","Estonia","Daily ICU occupancy","2021-06-20","2021-W24",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8290","Estonia","Daily ICU occupancy","2021-06-21","2021-W25",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8291","Estonia","Daily ICU occupancy","2021-06-22","2021-W25",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8292","Estonia","Daily ICU occupancy","2021-06-23","2021-W25",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8293","Estonia","Daily ICU occupancy","2021-06-24","2021-W25",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8294","Estonia","Daily ICU occupancy","2021-06-25","2021-W25",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8295","Estonia","Daily ICU occupancy","2021-06-26","2021-W25",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8296","Estonia","Daily ICU occupancy","2021-06-27","2021-W25",6,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8297","Estonia","Daily ICU occupancy","2021-06-28","2021-W26",6,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8298","Estonia","Daily ICU occupancy","2021-06-29","2021-W26",6,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8299","Estonia","Daily ICU occupancy","2021-06-30","2021-W26",6,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8300","Estonia","Daily ICU occupancy","2021-07-01","2021-W26",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8301","Estonia","Daily ICU occupancy","2021-07-02","2021-W26",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8302","Estonia","Daily ICU occupancy","2021-07-03","2021-W26",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8303","Estonia","Daily ICU occupancy","2021-07-04","2021-W26",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8304","Estonia","Daily ICU occupancy","2021-07-05","2021-W27",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8305","Estonia","Daily ICU occupancy","2021-07-06","2021-W27",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8306","Estonia","Daily ICU occupancy","2021-07-07","2021-W27",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8307","Estonia","Daily ICU occupancy","2021-07-08","2021-W27",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8308","Estonia","Daily ICU occupancy","2021-07-09","2021-W27",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8309","Estonia","Daily ICU occupancy","2021-07-10","2021-W27",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8310","Estonia","Daily ICU occupancy","2021-07-11","2021-W27",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8311","Estonia","Daily ICU occupancy","2021-07-12","2021-W28",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8312","Estonia","Daily ICU occupancy","2021-07-13","2021-W28",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8313","Estonia","Daily ICU occupancy","2021-07-14","2021-W28",1,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8314","Estonia","Daily ICU occupancy","2021-07-15","2021-W28",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8315","Estonia","Daily ICU occupancy","2021-07-16","2021-W28",1,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8316","Estonia","Daily ICU occupancy","2021-07-17","2021-W28",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8317","Estonia","Daily ICU occupancy","2021-07-18","2021-W28",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8318","Estonia","Daily ICU occupancy","2021-07-19","2021-W29",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8319","Estonia","Daily ICU occupancy","2021-07-20","2021-W29",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8320","Estonia","Daily ICU occupancy","2021-07-21","2021-W29",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8321","Estonia","Daily ICU occupancy","2021-07-22","2021-W29",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8322","Estonia","Daily ICU occupancy","2021-07-23","2021-W29",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8323","Estonia","Daily ICU occupancy","2021-07-24","2021-W29",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8324","Estonia","Daily ICU occupancy","2021-07-25","2021-W29",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8325","Estonia","Daily ICU occupancy","2021-07-26","2021-W30",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8326","Estonia","Daily ICU occupancy","2021-07-27","2021-W30",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8327","Estonia","Daily ICU occupancy","2021-07-28","2021-W30",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8328","Estonia","Daily ICU occupancy","2021-07-29","2021-W30",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8329","Estonia","Daily ICU occupancy","2021-07-30","2021-W30",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8330","Estonia","Daily ICU occupancy","2021-07-31","2021-W30",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8331","Estonia","Daily ICU occupancy","2021-08-01","2021-W30",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8332","Estonia","Daily ICU occupancy","2021-08-02","2021-W31",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8333","Estonia","Daily ICU occupancy","2021-08-03","2021-W31",2,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8334","Estonia","Daily ICU occupancy","2021-08-04","2021-W31",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8335","Estonia","Daily ICU occupancy","2021-08-05","2021-W31",3,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8336","Estonia","Daily ICU occupancy","2021-08-06","2021-W31",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8337","Estonia","Daily ICU occupancy","2021-08-07","2021-W31",4,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8338","Estonia","Daily ICU occupancy","2021-08-08","2021-W31",6,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8339","Estonia","Daily ICU occupancy","2021-08-09","2021-W32",6,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8340","Estonia","Daily ICU occupancy","2021-08-10","2021-W32",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8341","Estonia","Daily ICU occupancy","2021-08-11","2021-W32",5,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8342","Estonia","Daily ICU occupancy","2021-08-12","2021-W32",6,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8343","Estonia","Daily ICU occupancy","2021-08-13","2021-W32",7,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8344","Estonia","Daily ICU occupancy","2021-08-14","2021-W32",9,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8345","Estonia","Daily ICU occupancy","2021-08-15","2021-W32",10,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8346","Estonia","Daily ICU occupancy","2021-08-16","2021-W33",10,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8347","Estonia","Daily ICU occupancy","2021-08-17","2021-W33",13,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8348","Estonia","Daily ICU occupancy","2021-08-18","2021-W33",13,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8349","Estonia","Daily ICU occupancy","2021-08-19","2021-W33",13,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8350","Estonia","Daily ICU occupancy","2021-08-20","2021-W33",13,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8351","Estonia","Daily ICU occupancy","2021-08-21","2021-W33",13,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8352","Estonia","Daily ICU occupancy","2021-08-22","2021-W33",13,"Country_API","https://www.terviseamet.ee/et/koroonaviirus/avaandmed"
"8353","Estonia","Weekly new hospital admissions per 100k","2020-03-01","2020-W09",0.0752459036130073,"ECDC database compiled from public online sources",NA
"8354","Estonia","Weekly new hospital admissions per 100k","2020-03-08","2020-W10",0,"ECDC database compiled from public online sources",NA
"8355","Estonia","Weekly new hospital admissions per 100k","2020-03-15","2020-W11",0.300983614452029,"ECDC database compiled from public online sources",NA
